file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash,path_depth,species_fixed,species_fixed_final,species_norm,species_fixed_norm,augmented_width,augmented_height
Classes/conditionally_edible/Fomes fomentarius/12639medium.jpeg,3,12639medium,jpeg,500,400,1.25,0.2,landscape,conditionally_edible,Fomes fomentarius,c692232de623cf1e,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Fomitopsis pinicola/23810medium.jpeg,3,23810medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis pinicola,f40778fa90d72a58,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Peltigera praetextata/20765medium.jpg,3,20765medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera praetextata,f4bd25676458cb60,4,Peltigera praetextata,peltigera_praetextata,peltigera_praetextata,peltigera_praetextata,256,256
Classes/conditionally_edible/Sarcoscypha austriaca/26604medium.jpg,3,26604medium,jpg,500,428,1.1682242990654206,0.214,landscape,conditionally_edible,Sarcoscypha austriaca,c07c233f3eaf1384,4,Sarcoscypha austriaca,sarcoscypha_austriaca,sarcoscypha_austriaca,sarcoscypha_austriaca,256,256
Classes/conditionally_edible/Fomes fomentarius/13115medium.jpg,3,13115medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomes fomentarius,9f8e8359303339d9,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Boletus reticulatus/1986medium.jpg,3,1986medium,jpg,414,500,0.828,0.207,portrait,conditionally_edible,Boletus reticulatus,8c996668d3dcd534,4,Boletus reticulatus,boletus_reticulatus,boletus_reticulatus,boletus_reticulatus,256,256
Classes/conditionally_edible/Mushrooms/Lactarius/1219_RZsJGLVDcP4.jpg,4,1219_RZsJGLVDcP4,jpg,800,553,1.4466546112115732,0.4424,landscape,conditionally_edible,Lactarius,938e5a2665d934d9,5,Lactarius,lactarius,lactarius,lactarius,256,256
Classes/conditionally_edible/Vulpicida pinastri/32922medium.jpeg,3,32922medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Vulpicida pinastri,97156473341ddc96,4,Vulpicida pinastri,vulpicida_pinastri,vulpicida_pinastri,vulpicida_pinastri,256,256
Classes/conditionally_edible/Parmelia sulcata/35839medium.jpeg,3,35839medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Parmelia sulcata,edc97bb2a2a3224a,4,Parmelia sulcata,parmelia_sulcata,parmelia_sulcata,parmelia_sulcata,256,256
Classes/conditionally_edible/Cantharellus cibarius/3648medium.jpeg,3,3648medium,jpeg,500,500,1.0,0.25,square,conditionally_edible,Cantharellus cibarius,d4b6272d8f934e60,4,Cantharellus cibarius,other_rare_species,cantharellus_cibarius,cantharellus_cibarius,256,256
Classes/conditionally_edible/Peltigera praetextata/20550medium.jpg,3,20550medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera praetextata,c89d197b0b1fb08d,4,Peltigera praetextata,peltigera_praetextata,peltigera_praetextata,peltigera_praetextata,256,256
Classes/conditionally_edible/Fomitopsis pinicola/19715medium.jpeg,3,19715medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomitopsis pinicola,afab5f9655503608,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Cladonia fimbriata/5402medium.jpg,3,5402medium,jpg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Cladonia fimbriata,c1432f2f0c3757ca,4,Cladonia fimbriata,cladonia_fimbriata,cladonia_fimbriata,cladonia_fimbriata,256,256
Classes/conditionally_edible/Fomes fomentarius/12242medium.jpeg,3,12242medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Fomes fomentarius,df593966b606c898,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Pseudevernia furfuracea/25187medium.jpg,3,25187medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Pseudevernia furfuracea,e5a77f20c51cf205,4,Pseudevernia furfuracea,pseudevernia_furfuracea,pseudevernia_furfuracea,pseudevernia_furfuracea,256,256
Classes/conditionally_edible/Leccinum scabrum/32363medium.jpg,3,32363medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Leccinum scabrum,8ccf73696c3c11b2,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Leccinum aurantiacum/15427medium.jpeg,3,15427medium,jpeg,415,500,0.83,0.2075,portrait,conditionally_edible,Leccinum aurantiacum,9721753a4b6a52d6,4,Leccinum aurantiacum,other_rare_species,leccinum_aurantiacum,leccinum_aurantiacum,256,256
Classes/conditionally_edible/Hygrophoropsis aurantiaca/12213medium.jpg,3,12213medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Hygrophoropsis aurantiaca,938d2b05cbe2f16a,4,Hygrophoropsis aurantiaca,hygrophoropsis_aurantiaca,hygrophoropsis_aurantiaca,hygrophoropsis_aurantiaca,256,256
Classes/conditionally_edible/Inonotus obliquus/29101medium.jpeg,3,29101medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Inonotus obliquus,feb2c23780433cf4,4,Inonotus obliquus,inonotus_obliquus,inonotus_obliquus,inonotus_obliquus,256,256
Classes/conditionally_edible/Fomitopsis pinicola/21139medium.jpeg,3,21139medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomitopsis pinicola,e2832e65f296cc69,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Sarcoscypha austriaca/26543medium.jpg,3,26543medium,jpg,500,334,1.4970059880239521,0.167,landscape,conditionally_edible,Sarcoscypha austriaca,bdfaf0c8fd882884,4,Sarcoscypha austriaca,sarcoscypha_austriaca,sarcoscypha_austriaca,sarcoscypha_austriaca,256,256
Classes/conditionally_edible/Trametes versicolor/29476medium.jpeg,3,29476medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Trametes versicolor,c1dcae429f3a644b,4,Trametes versicolor,trametes_versicolor,trametes_versicolor,trametes_versicolor,256,256
Classes/conditionally_edible/Urnula craterium/31623medium.jpeg,3,31623medium,jpeg,451,500,0.902,0.2255,portrait,conditionally_edible,Urnula craterium,e587919a0fda2a6a,4,Urnula craterium,urnula_craterium,urnula_craterium,urnula_craterium,256,256
Classes/conditionally_edible/Suillus luteus/28630medium.jpeg,3,28630medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Suillus luteus,a5991a76cbad3432,4,Suillus luteus,other_rare_species,suillus_luteus,suillus_luteus,256,256
Classes/conditionally_edible/Parmelia sulcata/34680medium.jpeg,3,34680medium,jpeg,500,332,1.5060240963855422,0.166,landscape,conditionally_edible,Parmelia sulcata,d96cb32699442be3,4,Parmelia sulcata,parmelia_sulcata,parmelia_sulcata,parmelia_sulcata,256,256
Classes/conditionally_edible/Leccinum albostipitatum/15114medium.jpg,3,15114medium,jpg,500,334,1.4970059880239521,0.167,landscape,conditionally_edible,Leccinum albostipitatum,e3b133847a6dc236,4,Leccinum albostipitatum,other_rare_species,leccinum_albostipitatum,leccinum_albostipitatum,256,256
Classes/conditionally_edible/Mushrooms/Boletus/0157_rbQdcnBYFeY.jpg,4,0157_rbQdcnBYFeY,jpg,500,660,0.7575757575757576,0.33,portrait,conditionally_edible,Boletus,c3c959c34d2d257c,5,Boletus,boletus,boletus,boletus,256,256
Classes/conditionally_edible/Fomes fomentarius/16983medium.jpg,3,16983medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomes fomentarius,eb2c72cd24938bd4,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Mushrooms/Russula/502_MmD-GDKVQ6E.jpg,4,502_MmD-GDKVQ6E,jpg,800,591,1.353637901861252,0.4728,landscape,conditionally_edible,Russula,95b5fe3191583394,5,Russula,russula,russula,russula,256,256
Classes/conditionally_edible/Rhytisma acerinum/25889medium.jpeg,3,25889medium,jpeg,500,331,1.5105740181268883,0.1655,landscape,conditionally_edible,Rhytisma acerinum,9595e922faca7309,4,Rhytisma acerinum,rhytisma_acerinum,rhytisma_acerinum,rhytisma_acerinum,256,256
Classes/conditionally_edible/Artomyces pyxidatus/5970medium.jpg,3,5970medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Artomyces pyxidatus,8bcc6c78b66119d5,4,Artomyces pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,artomyces_pyxidatus,256,256
Classes/conditionally_edible/Fomes fomentarius/14349medium.jpeg,3,14349medium,jpeg,500,395,1.2658227848101267,0.1975,landscape,conditionally_edible,Fomes fomentarius,8dcb3aa5cb5286c9,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Urnula craterium/31403medium.jpeg,3,31403medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Urnula craterium,b7cac83a26cdb238,4,Urnula craterium,urnula_craterium,urnula_craterium,urnula_craterium,256,256
Classes/conditionally_edible/Fomitopsis betulina/18386medium.jpeg,3,18386medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomitopsis betulina,d7856934a4639a9d,4,Fomitopsis betulina,fomitopsis_betulina,fomitopsis_betulina,fomitopsis_betulina,256,256
Classes/conditionally_edible/Lycoperdon perlatum/34243medium.jpeg,3,34243medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Lycoperdon perlatum,d71d3e2d203e1a3a,4,Lycoperdon perlatum,lycoperdon_perlatum,lycoperdon_perlatum,lycoperdon_perlatum,256,256
Classes/conditionally_edible/Fomitopsis pinicola/19899medium.jpeg,3,19899medium,jpeg,374,500,0.748,0.187,portrait,conditionally_edible,Fomitopsis pinicola,d2b2369ee43d3149,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Evernia prunastri/11654medium.jpeg,3,11654medium,jpeg,374,500,0.748,0.187,portrait,conditionally_edible,Evernia prunastri,88b7e4f1a31b1e86,4,Evernia prunastri,evernia_prunastri,evernia_prunastri,evernia_prunastri,256,256
Classes/conditionally_edible/Mushrooms/Boletus/1012_besP4I3e-9o.jpg,4,1012_besP4I3e-9o,jpg,800,597,1.340033500837521,0.4776,landscape,conditionally_edible,Boletus,85471a70e58ff4d2,5,Boletus,boletus,boletus,boletus,256,256
Classes/conditionally_edible/Fomes fomentarius/12704medium.jpg,3,12704medium,jpg,250,500,0.5,0.125,portrait,conditionally_edible,Fomes fomentarius,883e62999b687397,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Imleria badia/13161medium.jpeg,3,13161medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Imleria badia,e9faa198e639c88c,4,Imleria badia,imleria_badia,imleria_badia,imleria_badia,256,256
Classes/conditionally_edible/Ganoderma applanatum/24319medium.jpg,3,24319medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Ganoderma applanatum,d68463a0dc6f8375,4,Ganoderma applanatum,ganoderma_applanatum,ganoderma_applanatum,ganoderma_applanatum,256,256
Classes/conditionally_edible/Mushrooms/Entoloma/394_I1aghwHRxKQ.jpg,4,394_I1aghwHRxKQ,jpg,800,579,1.381692573402418,0.4632,landscape,conditionally_edible,Entoloma,d1c3627e183927e9,5,Entoloma,entoloma,entoloma,entoloma,256,256
Classes/conditionally_edible/Parmelia sulcata/36578medium.jpeg,3,36578medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Parmelia sulcata,8f0b757c10a25e97,4,Parmelia sulcata,parmelia_sulcata,parmelia_sulcata,parmelia_sulcata,256,256
Classes/conditionally_edible/Evernia prunastri/11414medium.jpeg,3,11414medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Evernia prunastri,a6e63cb88df0a10f,4,Evernia prunastri,evernia_prunastri,evernia_prunastri,evernia_prunastri,256,256
Classes/conditionally_edible/Trichaptum biforme/31098medium.jpg,3,31098medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Trichaptum biforme,dbe490ca2f9a9331,4,Trichaptum biforme,trichaptum_biforme,trichaptum_biforme,trichaptum_biforme,256,256
Classes/conditionally_edible/Cladonia rangiferina/5559medium.jpeg,3,5559medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Cladonia rangiferina,85d66a272a3c765a,4,Cladonia rangiferina,cladonia_rangiferina,cladonia_rangiferina,cladonia_rangiferina,256,256
Classes/conditionally_edible/Physcia adscendens/23340medium.jpg,3,23340medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Physcia adscendens,bdfed5420d152394,4,Physcia adscendens,physcia_adscendens,physcia_adscendens,physcia_adscendens,256,256
Classes/conditionally_edible/Vulpicida pinastri/32640medium.jpg,3,32640medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Vulpicida pinastri,a9392ed5ac8a43f2,4,Vulpicida pinastri,vulpicida_pinastri,vulpicida_pinastri,vulpicida_pinastri,256,256
Classes/conditionally_edible/woolly_milkcap/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,woolly_milkcap,99c3563c3ba4b495,4,other_rare_species,other_rare_species,woolly_milkcap,other_rare_species,256,256
Classes/conditionally_edible/Leccinum scabrum/33402medium.jpeg,3,33402medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Leccinum scabrum,946563603c9b73ce,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Laetiporus sulphureus/30582medium.jpeg,3,30582medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Laetiporus sulphureus,8c51a63cdb275e64,4,Laetiporus sulphureus,other_rare_species,laetiporus_sulphureus,laetiporus_sulphureus,256,256
Classes/conditionally_edible/Laetiporus sulphureus/30654medium.jpeg,3,30654medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Laetiporus sulphureus,cf0c30fb72247993,4,Laetiporus sulphureus,other_rare_species,laetiporus_sulphureus,laetiporus_sulphureus,256,256
Classes/conditionally_edible/Macrolepiota procera/17768medium.jpeg,3,17768medium,jpeg,500,500,1.0,0.25,square,conditionally_edible,Macrolepiota procera,ce91763d6d0cc392,4,Macrolepiota procera,other_rare_species,macrolepiota_procera,macrolepiota_procera,256,256
Classes/conditionally_edible/Parmelia sulcata/35034medium.jpeg,3,35034medium,jpeg,500,281,1.7793594306049823,0.1405,landscape,conditionally_edible,Parmelia sulcata,fa286b6924af7149,4,Parmelia sulcata,parmelia_sulcata,parmelia_sulcata,parmelia_sulcata,256,256
Classes/conditionally_edible/Evernia mesomorpha/9462medium.jpeg,3,9462medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Evernia mesomorpha,a3a29e3373181fcc,4,Evernia mesomorpha,evernia_mesomorpha,evernia_mesomorpha,evernia_mesomorpha,256,256
Classes/conditionally_edible/Urnula craterium/31629medium.jpg,3,31629medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Urnula craterium,a58d837c0f2d729a,4,Urnula craterium,urnula_craterium,urnula_craterium,urnula_craterium,256,256
Classes/conditionally_edible/Hypogymnia physodes/27789medium.jpeg,3,27789medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Hypogymnia physodes,97c90770809f73dc,4,Hypogymnia physodes,hypogymnia_physodes,hypogymnia_physodes,hypogymnia_physodes,256,256
Classes/conditionally_edible/Mushrooms/Agaricus/316_pROmzzlEkIY.jpg,4,316_pROmzzlEkIY,jpg,800,597,1.340033500837521,0.4776,landscape,conditionally_edible,Agaricus,a196d44f693d9631,5,Agaricus,agaricus,agaricus,agaricus,256,256
Classes/conditionally_edible/Fomitopsis pinicola/21463medium.jpg,3,21463medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Fomitopsis pinicola,91983e62f39568f2,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Rhytisma acerinum/25609medium.jpeg,3,25609medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Rhytisma acerinum,84c0c73c37af5b58,4,Rhytisma acerinum,rhytisma_acerinum,rhytisma_acerinum,rhytisma_acerinum,256,256
Classes/conditionally_edible/Lobaria pulmonaria/16701medium.jpeg,3,16701medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Lobaria pulmonaria,95df7af26823428c,4,Lobaria pulmonaria,lobaria_pulmonaria,lobaria_pulmonaria,lobaria_pulmonaria,256,256
Classes/conditionally_edible/Mushrooms/Lactarius/0566_3LeygzUviUw.jpg,4,0566_3LeygzUviUw,jpg,647,600,1.0783333333333334,0.3882,landscape,conditionally_edible,Lactarius,c4a3329d3b71cccc,5,Lactarius,lactarius,lactarius,lactarius,256,256
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva46.png,3,Lepista_saeva46,png,262,192,1.3645833333333333,0.050304,landscape,conditionally_edible,Lepista_saeva,d0816eced9950eea,4,Lepista_saeva,lepista_saeva,lepista_saeva,lepista_saeva,256,256
Classes/conditionally_edible/Verpa bohemica/32402medium.jpg,3,32402medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Verpa bohemica,f39e9a8b698942e8,4,Verpa bohemica,other_rare_species,verpa_bohemica,verpa_bohemica,256,256
Classes/conditionally_edible/Cladonia rangiferina/5547medium.jpeg,3,5547medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Cladonia rangiferina,f5c5868b700f706d,4,Cladonia rangiferina,cladonia_rangiferina,cladonia_rangiferina,cladonia_rangiferina,256,256
Classes/conditionally_edible/Evernia mesomorpha/9042medium.jpeg,3,9042medium,jpeg,500,434,1.152073732718894,0.217,landscape,conditionally_edible,Evernia mesomorpha,810d3e596c3dd317,4,Evernia mesomorpha,evernia_mesomorpha,evernia_mesomorpha,evernia_mesomorpha,256,256
Classes/conditionally_edible/splendid_waxcap/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,splendid_waxcap,edc9894c66266337,4,other_rare_species,other_rare_species,splendid_waxcap,other_rare_species,256,256
Classes/conditionally_edible/Leccinum scabrum/32474medium.jpg,3,32474medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Leccinum scabrum,d9cee48f0e0b8a39,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Boletus edulis/6945medium.jpg,3,6945medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Boletus edulis,a9b7e4ba1dc09b14,4,Boletus edulis,boletus_edulis,boletus_edulis,boletus_edulis,256,256
Classes/conditionally_edible/Parmelia sulcata/34977medium.jpeg,3,34977medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Parmelia sulcata,c4e477776e226921,4,Parmelia sulcata,parmelia_sulcata,parmelia_sulcata,parmelia_sulcata,256,256
Classes/conditionally_edible/Fomitopsis pinicola/20177medium.jpg,3,20177medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Fomitopsis pinicola,deb6e01a86fd3580,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
Classes/conditionally_edible/Phaeophyscia orbicularis/21047medium.jpeg,3,21047medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Phaeophyscia orbicularis,c412675bb4e88bdc,4,Phaeophyscia orbicularis,phaeophyscia_orbicularis,phaeophyscia_orbicularis,phaeophyscia_orbicularis,256,256
Classes/conditionally_edible/Leccinum scabrum/32917medium.jpg,3,32917medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Leccinum scabrum,ed92957aa0c3381f,4,Leccinum scabrum,other_rare_species,leccinum_scabrum,leccinum_scabrum,256,256
Classes/conditionally_edible/Fomes fomentarius/15656medium.jpg,3,15656medium,jpg,500,395,1.2658227848101267,0.1975,landscape,conditionally_edible,Fomes fomentarius,ead98d2b63178c32,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Fomes fomentarius/14651medium.jpeg,3,14651medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomes fomentarius,cc8e3932d2e16d1e,4,Fomes fomentarius,fomes_fomentarius,fomes_fomentarius,fomes_fomentarius,256,256
Classes/conditionally_edible/Fomitopsis pinicola/22026medium.jpeg,3,22026medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis pinicola,95683287cdd832e7,4,Fomitopsis pinicola,fomitopsis_pinicola,fomitopsis_pinicola,fomitopsis_pinicola,256,256
